1	-2.60663	
0.987688	-2.61671	
0.951057	-2.58606	
0.891007	-2.3573	
0.809017	-1.76398	
0.707107	-0.778453	
0.587785	0.362307	
0.45399	1.20516	
0.309017	1.36164	
0.156434	0.824173	
6.12323e-17	3.06162e-16	
-0.156434	-0.602755	
-0.309017	-0.733926	
-0.45399	-0.486088	
-0.587785	-0.111823	
-0.707107	0.189255	
-0.809017	0.349777	
-0.891007	0.396732	
-0.951057	0.385977	
-0.987688	0.362961	
-1	0.352769	
